date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-08-12,SKU0121,110,47,8,238
2025-08-19,SKU0121,109,50,8,238
2025-08-26,SKU0121,83,55,8,238
2025-04-13,SKU0122,1209,185,18,657
2025-04-20,SKU0122,1341,147,18,657
2025-04-27,SKU0122,1469,152,18,657
2025-05-04,SKU0122,1477,178,18,657
2025-05-11,SKU0122,1570,165,18,657
2025-05-18,SKU0122,1601,156,18,657
2025-05-25,SKU0122,1651,191,18,657
2025-06-01,SKU0122,1646,153,18,657
2025-06-08,SKU0122,1287,175,18,657
2025-06-15,SKU0122,1291,164,18,657
2025-06-22,SKU0122,1334,199,18,657
2025-06-29,SKU0122,1286,172,18,657
2025-07-06,SKU0122,1245,176,18,657
2025-07-13,SKU0122,1152,182,18,657
2025-07-20,SKU0122,1152,172,18,657
2025-07-27,SKU0122,1208,185,18,657
2025-08-03,SKU0122,1070,183,18,657
2025-08-10,SKU0122,1029,159,18,657
2025-08-17,SKU0122,1035,172,18,657
2025-08-24,SKU0122,1085,188,18,657
2025-08-31,SKU0122,1161,155,18,657
2024-07-25,SKU0123,1015,198,16,697
2024-08-01,SKU0123,1064,199,16,697
2024-08-08,SKU0123,1047,211,16,697
2024-08-15,SKU0123,1062,216,16,697
2024-08-22,SKU0123,1044,217,16,697
2024-08-29,SKU0123,993,211,16,697
2024-09-05,SKU0123,979,181,16,697
2024-09-12,SKU0123,1013,202,16,697
2024-09-19,SKU0123,1024,182,16,697
2024-09-26,SKU0123,934,213,16,697
2024-10-03,SKU0123,970,197,16,697
2024-10-10,SKU0123,1012,197,16,697
2024-10-17,SKU0123,1073,178,16,697
2024-10-24,SKU0123,1080,180,16,697
2024-10-31,SKU0123,1205,186,16,697
2024-11-07,SKU0123,1295,189,16,697
2024-11-14,SKU0123,1094,210,16,697
2024-11-21,SKU0123,1126,161,16,697
2024-11-28,SKU0123,1000,195,16,697
2024-12-05,SKU0123,910,204,16,697
2024-12-12,SKU0123,924,212,16,697
2024-12-19,SKU0123,816,216,16,697
2024-12-26,SKU0123,340,207,16,697
2025-01-02,SKU0123,0,185,16,697
2025-01-09,SKU0123,0,205,16,697
2025-01-16,SKU0123,0,187,16,697
2025-01-23,SKU0123,0,177,16,697
2025-01-30,SKU0123,0,217,16,697
2025-02-06,SKU0123,0,231,16,697
2025-02-13,SKU0123,0,220,16,697
2025-02-20,SKU0123,0,185,16,697
2025-02-27,SKU0123,0,198,16,697
2025-03-06,SKU0123,0,216,16,697
2025-03-13,SKU0123,44,191,16,697
2025-03-20,SKU0123,0,197,16,697
2025-03-27,SKU0123,0,190,16,697
2025-04-03,SKU0123,0,194,16,697
2025-04-10,SKU0123,90,190,16,697
2025-04-17,SKU0123,146,205,16,697
2025-04-24,SKU0123,156,212,16,697
2025-05-01,SKU0123,118,192,16,697
2025-05-08,SKU0123,196,199,16,697
2025-05-15,SKU0123,136,212,16,697
2025-05-22,SKU0123,108,177,16,697
2025-05-29,SKU0123,18,203,16,697
2025-06-05,SKU0123,0,204,16,697
2025-06-12,SKU0123,0,186,16,697
2025-06-19,SKU0123,0,202,16,697
2025-06-26,SKU0123,6,210,16,697
2025-07-03,SKU0123,10,204,16,697
2025-07-10,SKU0123,0,208,16,697
2025-07-17,SKU0123,0,181,16,697
2025-07-24,SKU0123,0,218,16,697
2025-07-31,SKU0123,5,190,16,697
2025-08-07,SKU0123,53,204,16,697
2025-08-14,SKU0123,219,220,16,697
2025-08-21,SKU0123,260,202,16,697
2025-08-28,SKU0123,354,212,16,697
2024-11-16,SKU0124,566,50,10,257
2024-11-23,SKU0124,581,51,10,257
2024-11-30,SKU0124,532,69,10,257
2024-12-07,SKU0124,487,50,10,257
2024-12-14,SKU0124,458,51,10,257
2024-12-21,SKU0124,440,65,10,257
2024-12-28,SKU0124,309,51,10,257
2025-01-04,SKU0124,225,66,10,257
2025-01-11,SKU0124,186,54,10,257
2025-01-18,SKU0124,165,48,10,257
2025-01-25,SKU0124,227,61,10,257
2025-02-01,SKU0124,236,51,10,257
2025-02-08,SKU0124,225,48,10,257
2025-02-15,SKU0124,262,52,10,257
2025-02-22,SKU0124,321,60,10,257
2025-03-01,SKU0124,389,57,10,257
2025-03-08,SKU0124,407,53,10,257
2025-03-15,SKU0124,496,50,10,257
2025-03-22,SKU0124,509,50,10,257
2025-03-29,SKU0124,493,49,10,257
2025-04-05,SKU0124,508,55,10,257
2025-04-12,SKU0124,540,39,10,257
2025-04-19,SKU0124,536,46,10,257
2025-04-26,SKU0124,574,41,10,257
2025-05-03,SKU0124,643,48,10,257
2025-05-10,SKU0124,635,68,10,257
2025-05-17,SKU0124,659,66,10,257
2025-05-24,SKU0124,706,57,10,257
2025-05-31,SKU0124,756,56,10,257
2025-06-07,SKU0124,684,47,10,257
2025-06-14,SKU0124,647,47,10,257
2025-06-21,SKU0124,583,60,10,257
2025-06-28,SKU0124,569,62,10,257
2025-07-05,SKU0124,521,60,10,257
2025-07-12,SKU0124,474,53,10,257
2025-07-19,SKU0124,461,52,10,257
2025-07-26,SKU0124,436,49,10,257
2025-08-02,SKU0124,375,54,10,257
2025-08-09,SKU0124,369,50,10,257
2025-08-16,SKU0124,275,48,10,257
2025-08-23,SKU0124,238,53,10,257
2025-08-30,SKU0124,159,58,10,257
2024-08-11,SKU0125,691,26,5,108
2024-08-18,SKU0125,667,18,5,108
2024-08-25,SKU0125,630,27,5,108
2024-09-01,SKU0125,619,28,5,108
2024-09-08,SKU0125,629,20,5,108
2024-09-15,SKU0125,625,33,5,108
2024-09-22,SKU0125,684,20,5,108
2024-09-29,SKU0125,621,29,5,108
2024-10-06,SKU0125,600,32,5,108
2024-10-13,SKU0125,519,33,5,108
2024-10-20,SKU0125,531,20,5,108
2024-10-27,SKU0125,528,27,5,108
2024-11-03,SKU0125,509,22,5,108
2024-11-10,SKU0125,440,25,5,108
2024-11-17,SKU0125,406,18,5,108
2024-11-24,SKU0125,368,26,5,108
2024-12-01,SKU0125,331,24,5,108
2024-12-08,SKU0125,311,21,5,108
2024-12-15,SKU0125,312,27,5,108
2024-12-22,SKU0125,272,25,5,108
2024-12-29,SKU0125,220,25,5,108
2025-01-05,SKU0125,221,31,5,108
2025-01-12,SKU0125,290,23,5,108
2025-01-19,SKU0125,324,36,5,108
2025-01-26,SKU0125,332,29,5,108
2025-02-02,SKU0125,387,13,5,108
2025-02-09,SKU0125,357,28,5,108
2025-02-16,SKU0125,392,21,5,108
2025-02-23,SKU0125,465,35,5,108
2025-03-02,SKU0125,519,20,5,108
2025-03-09,SKU0125,491,31,5,108
2025-03-16,SKU0125,488,20,5,108
2025-03-23,SKU0125,521,34,5,108
2025-03-30,SKU0125,535,32,5,108
2025-04-06,SKU0125,581,22,5,108
2025-04-13,SKU0125,580,20,5,108
2025-04-20,SKU0125,576,16,5,108
2025-04-27,SKU0125,551,18,5,108
2025-05-04,SKU0125,559,22,5,108
2025-05-11,SKU0125,563,29,5,108
2025-05-18,SKU0125,525,24,5,108
2025-05-25,SKU0125,548,29,5,108
2025-06-01,SKU0125,505,26,5,108
2025-06-08,SKU0125,309,28,5,108
2025-06-15,SKU0125,207,24,5,108
2025-06-22,SKU0125,166,27,5,108
2025-06-29,SKU0125,189,19,5,108
2025-07-06,SKU0125,169,19,5,108
2025-07-13,SKU0125,113,24,5,108
2025-07-20,SKU0125,81,36,5,108
2025-07-27,SKU0125,121,24,5,108
2025-08-03,SKU0125,145,28,5,108
2025-08-10,SKU0125,111,26,5,108
2025-08-17,SKU0125,61,15,5,108
2025-08-24,SKU0125,36,27,5,108
2025-08-31,SKU0125,0,26,5,108
2024-09-24,SKU0126,469,51,6,188
2024-10-01,SKU0126,463,42,6,188
2024-10-08,SKU0126,478,41,6,188
2024-10-15,SKU0126,506,33,6,188
2024-10-22,SKU0126,454,46,6,188
2024-10-29,SKU0126,446,34,6,188
2024-11-05,SKU0126,426,48,6,188
2024-11-12,SKU0126,385,38,6,188
2024-11-19,SKU0126,318,55,6,188
2024-11-26,SKU0126,263,34,6,188
2024-12-03,SKU0126,244,44,6,188
2024-12-10,SKU0126,228,40,6,188
2024-12-17,SKU0126,171,48,6,188
2024-12-24,SKU0126,43,37,6,188
2024-12-31,SKU0126,0,41,6,188
2025-01-07,SKU0126,0,37,6,188
2025-01-14,SKU0126,0,45,6,188
2025-01-21,SKU0126,61,49,6,188
2025-01-28,SKU0126,41,42,6,188
2025-02-04,SKU0126,66,28,6,188
2025-02-11,SKU0126,12,56,6,188
2025-02-18,SKU0126,0,30,6,188
2025-02-25,SKU0126,0,33,6,188
2025-03-04,SKU0126,0,48,6,188
2025-03-11,SKU0126,0,43,6,188
2025-03-18,SKU0126,4,33,6,188
2025-03-25,SKU0126,23,44,6,188
2025-04-01,SKU0126,25,44,6,188
2025-04-08,SKU0126,87,41,6,188
2025-04-15,SKU0126,98,36,6,188
2025-04-22,SKU0126,128,34,6,188
2025-04-29,SKU0126,101,44,6,188
2025-05-06,SKU0126,96,45,6,188
2025-05-13,SKU0126,120,48,6,188
2025-05-20,SKU0126,93,46,6,188
2025-05-27,SKU0126,142,59,6,188
2025-06-03,SKU0126,197,50,6,188
2025-06-10,SKU0126,2,35,6,188
2025-06-17,SKU0126,0,47,6,188
2025-06-24,SKU0126,0,41,6,188
2025-07-01,SKU0126,67,47,6,188
2025-07-08,SKU0126,102,52,6,188
2025-07-15,SKU0126,129,55,6,188
2025-07-22,SKU0126,116,50,6,188
2025-07-29,SKU0126,159,32,6,188
2025-08-05,SKU0126,100,41,6,188
2025-08-12,SKU0126,99,35,6,188
2025-08-19,SKU0126,127,33,6,188
2025-08-26,SKU0126,158,36,6,188
2024-05-14,SKU0127,591,88,13,329
2024-05-21,SKU0127,579,75,13,329
2024-05-28,SKU0127,612,61,13,329
2024-06-04,SKU0127,590,72,13,329
2024-06-11,SKU0127,583,67,13,329
2024-06-18,SKU0127,623,64,13,329
2024-06-25,SKU0127,637,91,13,329
2024-07-02,SKU0127,671,63,13,329
2024-07-09,SKU0127,697,69,13,329
2024-07-16,SKU0127,729,72,13,329
2024-07-23,SKU0127,731,64,13,329
2024-07-30,SKU0127,693,77,13,329
2024-08-06,SKU0127,715,76,13,329
2024-08-13,SKU0127,706,86,13,329
2024-08-20,SKU0127,696,91,13,329
2024-08-27,SKU0127,697,61,13,329
2024-09-03,SKU0127,682,78,13,329
2024-09-10,SKU0127,664,67,13,329
2024-09-17,SKU0127,582,88,13,329
2024-09-24,SKU0127,551,85,13,329
2024-10-01,SKU0127,523,68,13,329
2024-10-08,SKU0127,515,64,13,329
2024-10-15,SKU0127,534,82,13,329
2024-10-22,SKU0127,525,80,13,329
2024-10-29,SKU0127,554,77,13,329
2024-11-05,SKU0127,520,77,13,329
2024-11-12,SKU0127,472,72,13,329
2024-11-19,SKU0127,418,79,13,329
2024-11-26,SKU0127,460,58,13,329
2024-12-03,SKU0127,460,76,13,329
2024-12-10,SKU0127,483,90,13,329
2024-12-17,SKU0127,444,76,13,329
2024-12-24,SKU0127,407,67,13,329
2024-12-31,SKU0127,349,90,13,329
2025-01-07,SKU0127,391,75,13,329
2025-01-14,SKU0127,392,57,13,329
2025-01-21,SKU0127,402,75,13,329
2025-01-28,SKU0127,449,73,13,329
2025-02-04,SKU0127,460,71,13,329
2025-02-11,SKU0127,501,67,13,329
2025-02-18,SKU0127,550,82,13,329
2025-02-25,SKU0127,600,65,13,329
2025-03-04,SKU0127,623,79,13,329
2025-03-11,SKU0127,698,79,13,329
2025-03-18,SKU0127,767,93,13,329
2025-03-25,SKU0127,785,63,13,329
2025-04-01,SKU0127,807,76,13,329
2025-04-08,SKU0127,790,84,13,329
2025-04-15,SKU0127,785,69,13,329
2025-04-22,SKU0127,835,84,13,329
2025-04-29,SKU0127,859,76,13,329
2025-05-06,SKU0127,849,85,13,329
2025-05-13,SKU0127,878,82,13,329
2025-05-20,SKU0127,847,90,13,329
2025-05-27,SKU0127,883,67,13,329
2025-06-03,SKU0127,799,61,13,329
2025-06-10,SKU0127,731,72,13,329
2025-06-17,SKU0127,668,70,13,329
2025-06-24,SKU0127,702,65,13,329
2025-07-01,SKU0127,691,76,13,329
2025-07-08,SKU0127,619,73,13,329
2025-07-15,SKU0127,678,70,13,329
2025-07-22,SKU0127,678,77,13,329
2025-07-29,SKU0127,638,67,13,329
2025-08-05,SKU0127,646,72,13,329
2025-08-12,SKU0127,655,59,13,329
2025-08-19,SKU0127,576,82,13,329
2025-08-26,SKU0127,567,78,13,329
2024-09-06,SKU0128,400,52,11,224
2024-09-13,SKU0128,374,40,11,224
2024-09-20,SKU0128,391,51,11,224
2024-09-27,SKU0128,405,48,11,224
2024-10-04,SKU0128,390,51,11,224
2024-10-11,SKU0128,369,34,11,224
2024-10-18,SKU0128,368,41,11,224
2024-10-25,SKU0128,360,59,11,224
2024-11-01,SKU0128,362,42,11,224
2024-11-08,SKU0128,319,47,11,224
2024-11-15,SKU0128,229,43,11,224
2024-11-22,SKU0128,267,54,11,224
2024-11-29,SKU0128,194,63,11,224
2024-12-06,SKU0128,163,51,11,224
2024-12-13,SKU0128,153,45,11,224
2024-12-20,SKU0128,104,41,11,224
2024-12-27,SKU0128,30,38,11,224
2025-01-03,SKU0128,0,47,11,224
2025-01-10,SKU0128,38,46,11,224
2025-01-17,SKU0128,0,47,11,224
2025-01-24,SKU0128,19,46,11,224
2025-01-31,SKU0128,0,57,11,224
2025-02-07,SKU0128,10,47,11,224
2025-02-14,SKU0128,0,39,11,224
2025-02-21,SKU0128,0,45,11,224
2025-02-28,SKU0128,48,42,11,224
2025-03-07,SKU0128,26,34,11,224
2025-03-14,SKU0128,6,38,11,224
2025-03-21,SKU0128,0,47,11,224
2025-03-28,SKU0128,0,51,11,224
2025-04-04,SKU0128,37,47,11,224
2025-04-11,SKU0128,70,52,11,224
2025-04-18,SKU0128,103,51,11,224
2025-04-25,SKU0128,101,44,11,224
2025-05-02,SKU0128,110,46,11,224
2025-05-09,SKU0128,128,38,11,224
2025-05-16,SKU0128,184,52,11,224
2025-05-23,SKU0128,214,45,11,224
2025-05-30,SKU0128,202,47,11,224
2025-06-06,SKU0128,166,40,11,224
2025-06-13,SKU0128,127,46,11,224
2025-06-20,SKU0128,162,40,11,224
2025-06-27,SKU0128,180,52,11,224
2025-07-04,SKU0128,202,36,11,224
2025-07-11,SKU0128,212,47,11,224
2025-07-18,SKU0128,243,44,11,224
2025-07-25,SKU0128,210,60,11,224
2025-08-01,SKU0128,205,46,11,224
2025-08-08,SKU0128,185,40,11,224
2025-08-15,SKU0128,193,41,11,224
2025-08-22,SKU0128,238,46,11,224
2025-08-29,SKU0128,210,51,11,224
2024-10-15,SKU0129,469,40,9,198
2024-10-22,SKU0129,439,50,9,198
2024-10-29,SKU0129,373,48,9,198
2024-11-05,SKU0129,384,40,9,198
2024-11-12,SKU0129,307,42,9,198
2024-11-19,SKU0129,240,43,9,198
2024-11-26,SKU0129,219,41,9,198
2024-12-03,SKU0129,214,43,9,198
2024-12-10,SKU0129,176,40,9,198
2024-12-17,SKU0129,121,40,9,198
2024-12-24,SKU0129,22,38,9,198
2024-12-31,SKU0129,0,48,9,198
2025-01-07,SKU0129,18,40,9,198
2025-01-14,SKU0129,21,45,9,198
2025-01-21,SKU0129,0,46,9,198
2025-01-28,SKU0129,38,46,9,198
2025-02-04,SKU0129,51,46,9,198
2025-02-11,SKU0129,71,47,9,198
2025-02-18,SKU0129,47,51,9,198
2025-02-25,SKU0129,49,36,9,198
2025-03-04,SKU0129,33,35,9,198
2025-03-11,SKU0129,22,46,9,198
2025-03-18,SKU0129,17,49,9,198
2025-03-25,SKU0129,0,35,9,198
2025-04-01,SKU0129,6,51,9,198
2025-04-08,SKU0129,0,58,9,198
2025-04-15,SKU0129,34,60,9,198
2025-04-22,SKU0129,0,45,9,198
2025-04-29,SKU0129,35,54,9,198
2025-05-06,SKU0129,14,45,9,198
2025-05-13,SKU0129,9,47,9,198
2025-05-20,SKU0129,12,47,9,198
2025-05-27,SKU0129,5,32,9,198
2025-06-03,SKU0129,0,47,9,198
2025-06-10,SKU0129,0,38,9,198
2025-06-17,SKU0129,3,48,9,198
2025-06-24,SKU0129,4,39,9,198
2025-07-01,SKU0129,47,36,9,198
2025-07-08,SKU0129,76,41,9,198
2025-07-15,SKU0129,3,44,9,198
2025-07-22,SKU0129,8,45,9,198
2025-07-29,SKU0129,46,58,9,198
2025-08-05,SKU0129,66,45,9,198
2025-08-12,SKU0129,51,43,9,198
2025-08-19,SKU0129,34,53,9,198
2025-08-26,SKU0129,68,41,9,198
2024-08-27,SKU0130,739,132,11,505
2024-09-03,SKU0130,630,139,11,505
2024-09-10,SKU0130,651,122,11,505
2024-09-17,SKU0130,626,125,11,505
2024-09-24,SKU0130,652,145,11,505
2024-10-01,SKU0130,721,126,11,505
2024-10-08,SKU0130,702,117,11,505
2024-10-15,SKU0130,824,123,11,505
2024-10-22,SKU0130,805,123,11,505
2024-10-29,SKU0130,735,133,11,505
2024-11-05,SKU0130,647,131,11,505
2024-11-12,SKU0130,544,125,11,505
2024-11-19,SKU0130,487,119,11,505
2024-11-26,SKU0130,431,140,11,505
2024-12-03,SKU0130,463,131,11,505
2024-12-10,SKU0130,552,121,11,505
2024-12-17,SKU0130,702,142,11,505
2024-12-24,SKU0130,690,147,11,505
2024-12-31,SKU0130,584,129,11,505
2025-01-07,SKU0130,497,116,11,505
2025-01-14,SKU0130,504,126,11,505
2025-01-21,SKU0130,679,115,11,505
2025-01-28,SKU0130,797,128,11,505
2025-02-04,SKU0130,809,140,11,505
2025-02-11,SKU0130,836,116,11,505
2025-02-18,SKU0130,903,121,11,505
2025-02-25,SKU0130,1026,132,11,505
2025-03-04,SKU0130,1111,142,11,505
2025-03-11,SKU0130,1111,135,11,505
2025-03-18,SKU0130,1189,119,11,505
2025-03-25,SKU0130,1243,119,11,505
2025-04-01,SKU0130,1197,127,11,505
2025-04-08,SKU0130,1315,126,11,505
2025-04-15,SKU0130,1433,132,11,505
2025-04-22,SKU0130,1403,132,11,505
2025-04-29,SKU0130,1352,131,11,505
2025-05-06,SKU0130,1504,132,11,505
2025-05-13,SKU0130,1533,136,11,505
2025-05-20,SKU0130,1464,147,11,505
2025-05-27,SKU0130,1467,142,11,505
2025-06-03,SKU0130,1427,139,11,505
2025-06-10,SKU0130,1202,125,11,505
2025-06-17,SKU0130,1118,131,11,505
2025-06-24,SKU0130,1110,140,11,505
2025-07-01,SKU0130,1127,126,11,505
2025-07-08,SKU0130,1108,126,11,505
2025-07-15,SKU0130,1029,143,11,505
2025-07-22,SKU0130,1073,122,11,505
2025-07-29,SKU0130,892,117,11,505
2025-08-05,SKU0130,815,126,11,505
2025-08-12,SKU0130,747,139,11,505
2025-08-19,SKU0130,617,108,11,505
2025-08-26,SKU0130,551,115,11,505
2024-01-03,SKU0131,84,17,14,77
2024-01-10,SKU0131,101,21,14,77
2024-01-17,SKU0131,103,27,14,77
2024-01-24,SKU0131,110,20,14,77
2024-01-31,SKU0131,115,22,14,77
2024-02-07,SKU0131,110,21,14,77
2024-02-14,SKU0131,117,16,14,77
2024-02-21,SKU0131,119,20,14,77
2024-02-28,SKU0131,146,12,14,77
2024-03-06,SKU0131,151,9,14,77
2024-03-13,SKU0131,169,15,14,77
2024-03-20,SKU0131,176,10,14,77
2024-03-27,SKU0131,172,16,14,77
2024-04-03,SKU0131,188,22,14,77
2024-04-10,SKU0131,184,18,14,77
2024-04-17,SKU0131,190,13,14,77
2024-04-24,SKU0131,189,16,14,77
2024-05-01,SKU0131,189,14,14,77
2024-05-08,SKU0131,201,26,14,77
2024-05-15,SKU0131,199,21,14,77
2024-05-22,SKU0131,216,18,14,77
2024-05-29,SKU0131,223,16,14,77
2024-06-05,SKU0131,209,17,14,77
2024-06-12,SKU0131,187,9,14,77
2024-06-19,SKU0131,189,8,14,77
2024-06-26,SKU0131,180,18,14,77
2024-07-03,SKU0131,189,9,14,77
2024-07-10,SKU0131,206,19,14,77
2024-07-17,SKU0131,218,14,14,77
2024-07-24,SKU0131,226,19,14,77
2024-07-31,SKU0131,241,18,14,77
2024-08-07,SKU0131,221,21,14,77
2024-08-14,SKU0131,202,18,14,77
2024-08-21,SKU0131,204,16,14,77
2024-08-28,SKU0131,216,15,14,77
2024-09-04,SKU0131,220,15,14,77
2024-09-11,SKU0131,209,25,14,77
2024-09-18,SKU0131,207,23,14,77
2024-09-25,SKU0131,196,24,14,77
2024-10-02,SKU0131,199,19,14,77
2024-10-09,SKU0131,182,17,14,77
2024-10-16,SKU0131,187,18,14,77
2024-10-23,SKU0131,177,22,14,77
2024-10-30,SKU0131,159,20,14,77
2024-11-06,SKU0131,142,14,14,77
2024-11-13,SKU0131,136,13,14,77
2024-11-20,SKU0131,130,12,14,77
2024-11-27,SKU0131,129,17,14,77
2024-12-04,SKU0131,126,14,14,77
2024-12-11,SKU0131,111,9,14,77
2024-12-18,SKU0131,110,22,14,77
2024-12-25,SKU0131,95,16,14,77
2025-01-01,SKU0131,61,13,14,77
2025-01-08,SKU0131,53,14,14,77
2025-01-15,SKU0131,49,19,14,77
2025-01-22,SKU0131,57,26,14,77
2025-01-29,SKU0131,62,15,14,77
2025-02-05,SKU0131,53,19,14,77
2025-02-12,SKU0131,57,19,14,77
2025-02-19,SKU0131,70,24,14,77
2025-02-26,SKU0131,88,25,14,77
2025-03-05,SKU0131,94,24,14,77
2025-03-12,SKU0131,86,16,14,77
2025-03-19,SKU0131,79,20,14,77
2025-03-26,SKU0131,72,20,14,77
2025-04-02,SKU0131,86,20,14,77
2025-04-09,SKU0131,98,19,14,77
2025-04-16,SKU0131,109,9,14,77
2025-04-23,SKU0131,109,12,14,77
2025-04-30,SKU0131,115,24,14,77
2025-05-07,SKU0131,118,15,14,77
2025-05-14,SKU0131,123,17,14,77
2025-05-21,SKU0131,107,17,14,77
2025-05-28,SKU0131,100,18,14,77
2025-06-04,SKU0131,70,17,14,77
2025-06-11,SKU0131,25,13,14,77
2025-06-18,SKU0131,10,20,14,77
2025-06-25,SKU0131,0,15,14,77
2025-07-02,SKU0131,14,14,14,77
2025-07-09,SKU0131,10,20,14,77
2025-07-16,SKU0131,20,19,14,77
2025-07-23,SKU0131,2,11,14,77
2025-07-30,SKU0131,0,23,14,77
2025-08-06,SKU0131,0,19,14,77
2025-08-13,SKU0131,0,14,14,77
2025-08-20,SKU0131,0,15,14,77
2025-08-27,SKU0131,0,17,14,77
2024-12-27,SKU0132,1078,188,15,637
2025-01-03,SKU0132,960,174,15,637
2025-01-10,SKU0132,985,184,15,637
2025-01-17,SKU0132,940,188,15,637
2025-01-24,SKU0132,865,194,15,637
2025-01-31,SKU0132,887,169,15,637
2025-02-07,SKU0132,927,181,15,637
2025-02-14,SKU0132,841,182,15,637
2025-02-21,SKU0132,722,182,15,637
2025-02-28,SKU0132,637,185,15,637
2025-03-07,SKU0132,667,176,15,637
2025-03-14,SKU0132,771,174,15,637
2025-03-21,SKU0132,626,179,15,637
2025-03-28,SKU0132,467,211,15,637
2025-04-04,SKU0132,481,170,15,637
2025-04-11,SKU0132,421,176,15,637
2025-04-18,SKU0132,320,162,15,637
2025-04-25,SKU0132,333,224,15,637
2025-05-02,SKU0132,409,174,15,637
2025-05-09,SKU0132,302,201,15,637
2025-05-16,SKU0132,277,199,15,637
2025-05-23,SKU0132,461,187,15,637
2025-05-30,SKU0132,533,179,15,637
2025-06-06,SKU0132,359,189,15,637
2025-06-13,SKU0132,196,194,15,637
2025-06-20,SKU0132,319,177,15,637
2025-06-27,SKU0132,467,195,15,637
2025-07-04,SKU0132,420,191,15,637
2025-07-11,SKU0132,467,167,15,637
2025-07-18,SKU0132,378,165,15,637
2025-07-25,SKU0132,331,183,15,637
2025-08-01,SKU0132,297,178,15,637
2025-08-08,SKU0132,392,184,15,637
2025-08-15,SKU0132,418,181,15,637
2025-08-22,SKU0132,352,180,15,637
2025-08-29,SKU0132,428,195,15,637
2024-03-13,SKU0133,738,44,6,175
2024-03-20,SKU0133,771,55,6,175
2024-03-27,SKU0133,849,48,6,175
2024-04-03,SKU0133,853,50,6,175
2024-04-10,SKU0133,810,55,6,175
2024-04-17,SKU0133,817,55,6,175
2024-04-24,SKU0133,779,45,6,175
2024-05-01,SKU0133,813,55,6,175
2024-05-08,SKU0133,818,51,6,175
2024-05-15,SKU0133,902,50,6,175
2024-05-22,SKU0133,832,69,6,175
2024-05-29,SKU0133,857,54,6,175
2024-06-05,SKU0133,698,37,6,175
2024-06-12,SKU0133,536,54,6,175
2024-06-19,SKU0133,471,52,6,175
2024-06-26,SKU0133,491,43,6,175
2024-07-03,SKU0133,381,39,6,175
2024-07-10,SKU0133,416,57,6,175
2024-07-17,SKU0133,353,46,6,175
2024-07-24,SKU0133,277,47,6,175
2024-07-31,SKU0133,208,41,6,175
2024-08-07,SKU0133,145,47,6,175
2024-08-14,SKU0133,168,52,6,175
2024-08-21,SKU0133,57,45,6,175
2024-08-28,SKU0133,1,54,6,175
2024-09-04,SKU0133,0,44,6,175
2024-09-11,SKU0133,0,44,6,175
2024-09-18,SKU0133,0,49,6,175
2024-09-25,SKU0133,0,43,6,175
2024-10-02,SKU0133,0,50,6,175
2024-10-09,SKU0133,14,50,6,175
2024-10-16,SKU0133,0,33,6,175
2024-10-23,SKU0133,0,46,6,175
2024-10-30,SKU0133,17,50,6,175
2024-11-06,SKU0133,89,60,6,175
2024-11-13,SKU0133,0,43,6,175
2024-11-20,SKU0133,0,48,6,175
2024-11-27,SKU0133,11,53,6,175
2024-12-04,SKU0133,74,45,6,175
2024-12-11,SKU0133,215,36,6,175
2024-12-18,SKU0133,227,49,6,175
2024-12-25,SKU0133,71,49,6,175
2025-01-01,SKU0133,0,50,6,175
2025-01-08,SKU0133,0,48,6,175
2025-01-15,SKU0133,0,41,6,175
2025-01-22,SKU0133,0,44,6,175
2025-01-29,SKU0133,43,51,6,175
2025-02-05,SKU0133,102,36,6,175
2025-02-12,SKU0133,143,67,6,175
2025-02-19,SKU0133,177,45,6,175
2025-02-26,SKU0133,203,57,6,175
2025-03-05,SKU0133,272,48,6,175
2025-03-12,SKU0133,330,48,6,175
2025-03-19,SKU0133,339,48,6,175
2025-03-26,SKU0133,401,37,6,175
2025-04-02,SKU0133,504,51,6,175
2025-04-09,SKU0133,514,50,6,175
2025-04-16,SKU0133,561,51,6,175
2025-04-23,SKU0133,551,50,6,175
2025-04-30,SKU0133,556,44,6,175
2025-05-07,SKU0133,512,56,6,175
2025-05-14,SKU0133,549,45,6,175
2025-05-21,SKU0133,497,41,6,175
2025-05-28,SKU0133,409,36,6,175
2025-06-04,SKU0133,452,52,6,175
2025-06-11,SKU0133,394,51,6,175
2025-06-18,SKU0133,337,48,6,175
2025-06-25,SKU0133,393,52,6,175
2025-07-02,SKU0133,317,55,6,175
2025-07-09,SKU0133,410,55,6,175
2025-07-16,SKU0133,427,40,6,175
2025-07-23,SKU0133,409,41,6,175
2025-07-30,SKU0133,394,41,6,175
2025-08-06,SKU0133,356,50,6,175
2025-08-13,SKU0133,388,58,6,175
2025-08-20,SKU0133,448,42,6,175
2025-08-27,SKU0133,436,40,6,175
2025-05-08,SKU0134,568,107,19,386
2025-05-15,SKU0134,554,94,19,386
2025-05-22,SKU0134,590,71,19,386
2025-05-29,SKU0134,612,84,19,386
2025-06-05,SKU0134,593,80,19,386
2025-06-12,SKU0134,490,94,19,386
2025-06-19,SKU0134,442,73,19,386
2025-06-26,SKU0134,472,86,19,386
2025-07-03,SKU0134,528,88,19,386
2025-07-10,SKU0134,503,64,19,386
2025-07-17,SKU0134,463,89,19,386
2025-07-24,SKU0134,468,85,19,386
2025-07-31,SKU0134,481,74,19,386
2025-08-07,SKU0134,459,95,19,386
